city_id, city, country, img_url
72,Doha,Qatar,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.acjSy2RmbdyN4wU2ujvzvQHaEo%26pid%3DApi&f=1&ipt=1d4ea6efcf6238403d723b00bb99de63f1df2b2c94fabd11af3b0dc88eb99380&ipo=images"
72,Doha,Qatar,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.7smr-QsgBa8yhDB16SsnqQHaFS%26pid%3DApi&f=1&ipt=dfae3333eea121c7cb51aea44957b0b456f41c25781767dab6b7204a29b95eec&ipo=images"
71,Marne-la-Vallee,France,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.gQx7YxyNwoAzQxGMyGaWewHaFj%26pid%3DApi&f=1&ipt=cfeecab464ad6b5403d83a430d60ea9370737e03800aec6072ad8a79f6295a32&ipo=images"
71,Marne-la-Vallee,France,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.7AgRtV_tp2NqDa9dYgvruAHaEK%26pid%3DApi&f=1&ipt=ee0bf1e2dbb1c605689714881790e87ab663f07eae5fab2dcc62bf6b422f2252&ipo=images"
71,Marne-la-Vallee,France,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.ei3DpEuSLS1f_9FLU4hbDgHaGE%26pid%3DApi&f=1&ipt=5f9b61f3909ca83d490baf936bafa9154873e5c4e2256ca822901013992a9fd1&ipo=images"
70,Cancun,Mexico,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.gfHJNxEDZy8fpSjmG4YmsAHaE7%26pid%3DApi&f=1&ipt=5885623ed9320edab582596d795d8331c9c413d68a7d8290854f216db3f5c30c&ipo=images"
70,Cancun,Mexico,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.KZTPa7J9hA0v0fF3rN6m4gHaFj%26pid%3DApi&f=1&ipt=4536623569a1da4dfa09ecc18eb19537dae34c93c9f4ba0eab382a0d3339092d&ipo=images"
70,Cancun,Mexico,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.6cj5rZBr8eFzqYNX_Qmb6wHaFj%26pid%3DApi&f=1&ipt=73b9af425657046669cff1a413454dca80912f8533efa78678be2d33f6bb41bf&ipo=images"
69,Macau,China,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.xc68Ys0eCYlotPlEjgxisAHaE8%26pid%3DApi&f=1&ipt=4a5703c1ae1f76a3ad34ba2d4aa22b17226043785e35ecb86afae27704988b89&ipo=images"
69,Macau,China,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.dWCxfehHnbf2uquUMIjv6QHaE8%26pid%3DApi&f=1&ipt=8b8de9b89a382ee952b83eacf02344c2db70f1faf8c5f30e007c3baa7d7a5bfb&ipo=images"
69,Macau,China,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.kB_u_kt2Tmoru1uWJB4shwHaE7%26pid%3DApi&f=1&ipt=1956a5cbed7f986c981ee79b993303d034d8667e5ad5d16ba11517ace791985c&ipo=images"
68,Montreal,Canada,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.ZdMr9bfFPOG398b_lC0D0QHaE8%26pid%3DApi&f=1&ipt=94c2d8a09eb42aa39870dd1bed5c3290313497dc1b39262ae824984e172c20e5&ipo=images"
68,Montreal,Canada,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.63g3Jn5H1WjWZPt901XUBwHaE7%26pid%3DApi&f=1&ipt=a41d3932c6cbf14a75731360950e7507bea3b7599beddd31f63eeb5977398b13&ipo=images"
68,Montreal,Canada,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.je_BMQ4fqQsmZ_wCyBAtbQHaFS%26pid%3DApi&f=1&ipt=e37dadb3e2591077216f7646851898ea73b4a3f963f67f970e7a1b9af859b686&ipo=images"
67,Honolulu,United States,"//external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.ZCHsouRTbvZAklU2XSxvSwHaHa%26pid%3DApi&f=1&ipt=48ef221241b9c7479f46b9ecfc820b0673eeed5e90d9ce95aa8081ae04836fe7&ipo=images"
